ymd,dow,employees,dayoff,bustrip,overtime,remote,menu3,dn,rice,soup,side1,side2,side3,kimchi,atoffice
2020-05-20,2,2962,71,243,0,258.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 매운버섯국 (우양지:호주산) 고등어구이 (고등어:국내산) 돈육잡채 (돈육채:국내산) 치커리깨소스무침  포기김치 (배추국내,고추가루:중국산) ",336.0,쌀밥/잡곡밥,매운버섯국,고등어구이,돈육잡채,치커리깨소스무침,포기김치,2390.0
2020-05-21,3,2962,63,269,474,218.0,"야채볶음밥 (쌀,현미,흑미:국내산) 김치우동  또띠아피자  비타민흑임자샐러드  수제오이피클  포기김치 (배추국내,고추가루:중국산) ",445.0,야채볶음밥,김치우동,또띠아피자,비타민흑임자샐러드,수제오이피클,포기김치,2412.0
2020-05-22,4,2962,226,277,0,206.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 된장찌개  고구마까스  샐러리샐러드  김구이  포기김치 (배추국내,고추가루:중국산) ",291.0,쌀밥/잡곡밥,된장찌개,고구마까스,샐러리샐러드,김구이,포기김치,2253.0
2020-05-25,0,2962,98,206,732,229.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 소고기된장찌개  해물누룽지탕  김치고기전  매운콩나물무침  포기김치 (배추국내,고추가루:중국산) ",488.0,쌀밥/잡곡밥,소고기된장찌개,해물누룽지탕,김치고기전,매운콩나물무침,포기김치,2429.0
2020-05-26,1,2962,70,220,649,200.0,"김밥볶음밥 (쌀,현미,흑미:국내산) 미소장국  로제파스타  회오리감자  상추부추무침  포기김치 (배추국내,고추가루:중국산) ",502.0,김밥볶음밥,미소장국,로제파스타,회오리감자,상추부추무침,포기김치,2472.0
2020-05-27,2,2962,65,234,2,235.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 도토리묵냉국  돼지갈비찜  감자프리타타  오이도라지무침  포기김치 (배추국내,고추가루:중국산) ",339.0,쌀밥/잡곡밥,도토리묵냉국,돼지갈비찜,감자프리타타,오이도라지무침,포기김치,2428.0
2020-05-28,3,2962,66,270,431,212.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 돼지국밥  고추튀김  야채스틱/부추무침  음료  포기김치 (배추국내,고추가루:중국산) ",361.0,쌀밥/잡곡밥,돼지국밥,고추튀김,야채스틱/부추무침,음료,포기김치,2414.0
2020-05-29,4,2962,236,284,1,202.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 해물순두부국  닭가슴살겨자무침  메밀전병만두  가지나물  포기김치 (배추국내,고추가루:중국산) ",235.0,쌀밥/잡곡밥,해물순두부국,닭가슴살겨자무침,메밀전병만두,가지나물,포기김치,2240.0
2020-06-01,0,2956,109,185,612,215.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 청국장찌개  소고기불고기  실곤약야채무침  감자채볶음  포기김치 (배추국내,고추가루:중국산) ",463.0,쌀밥/잡곡밥,청국장찌개,소고기불고기,실곤약야채무침,감자채볶음,포기김치,2447.0
2020-06-02,1,2956,64,231,605,213.0,"유부초밥 (쌀:국내산) 새우튀김우동  과일샐러드  찐옥수수  단무지  포기김치 (배추,고추가루:국내산) ",434.0,유부초밥,새우튀김우동,과일샐러드,찐옥수수,단무지,포기김치,2448.0
2020-06-03,2,2956,63,251,0,191.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 닭곰탕  류산슬  비엔나감자구이  미역초무침  포기김치 (배추국내,고추가루:중국산) ",374.0,쌀밥/잡곡밥,닭곰탕,류산슬,비엔나감자구이,미역초무침,포기김치,2451.0
2020-06-04,3,2956,71,284,403,208.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 감자국  미트볼조림  브로컬리오징어숙회  부추오리엔탈무침  포기김치 (배추국내,고추가루:중국산) ",353.0,쌀밥/잡곡밥,감자국,미트볼조림,브로컬리오징어숙회,부추오리엔탈무침,포기김치,2393.0
2020-06-05,4,2956,233,291,0,176.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 오징어국  매운닭찜  도토리묵야채무침  멸치볶음  포기김치 (배추국내,고추가루:중국산) ",251.0,쌀밥/잡곡밥,오징어국,매운닭찜,도토리묵야채무침,멸치볶음,포기김치,2256.0
2020-06-08,0,2956,121,236,566,201.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 김치두부국  갈치튀김  햄계란말이  청경채생채  포기김치 (배추국내,고추가루:중국산) ",477.0,쌀밥/잡곡밥,김치두부국,갈치튀김,햄계란말이,청경채생채,포기김치,2398.0
2020-06-09,1,2956,68,253,519,177.0,"삼겹살마늘볶음밥 (쌀,현미,흑미:국내산) 콩나물국  미니돈까스  양상추메추리알샐러드  꽈배기도너츠/요구르트  포기김치 (배추,고추가루:국내산) ",449.0,삼겹살마늘볶음밥,콩나물국,미니돈까스,양상추메추리알샐러드,꽈배기도너츠/요구르트,포기김치,2458.0
2020-06-10,2,2956,75,248,4,201.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 근대국  돈육간장볶음 (돈육:국내산) 동태포전  치커리배생채  포기김치 (배추국내,고추가루:중국산) ",320.0,쌀밥/잡곡밥,근대국,돈육간장볶음,동태포전,치커리배생채,포기김치,2432.0
2020-06-11,3,2956,82,280,399,172.0,"야채볶음밥 (쌀:국내산) 초계국수 (닭:국내산) 코코넛새우튀김  옥수수콘치즈  음료  포기김치 (배추국내,고추가루:중국산) ",439.0,야채볶음밥,초계국수,코코넛새우튀김,옥수수콘치즈,음료,포기김치,2422.0
2020-06-12,4,2956,204,303,2,175.0,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 부대찌개 (양지:호주산) 떡갈비조림  쫄면무침  무나물들깨볶음  포기김치 (배추국내,고추가루:중국산) ",266.0,쌀밥/잡곡밥,부대찌개,떡갈비조림,쫄면무침,무나물들깨볶음,포기김치,2274.0
2020-07-01,2,2997,71,252,9,153.0,쌀밥/잡곡밥 돈육김치찌개 깐풍기 고갈비구이 가지된장무침 포기김치 ,343.0,쌀밥/잡곡밥,돈육김치찌개,깐풍기,고갈비구이,가지된장무침,포기김치,2521.0
2020-07-02,3,2997,82,268,446,152.0,"김밥 미니우동 구슬떡볶이 김말이,고추튀김 다시마채무초무침 포기김치 ",441.0,김밥,미니우동,구슬떡볶이,"김말이,고추튀김",다시마채무초무침,포기김치,2495.0
2020-07-03,4,2997,261,288,1,157.0,쌀밥/잡곡밥 김치어묵국 케이준샐러드 섭산적표고굴소스볶음 매운콩나물무침 포기김치 ,269.0,쌀밥/잡곡밥,김치어묵국,케이준샐러드,섭산적표고굴소스볶음,매운콩나물무침,포기김치,2291.0
2020-07-06,0,2997,126,220,626,172.0,쌀밥/잡곡밥 스팸김치찌개 동태포전 새송이버섯장조림 열무된장나물 포기김치 ,454.0,쌀밥/잡곡밥,스팸김치찌개,동태포전,새송이버섯장조림,열무된장나물,포기김치,2479.0
2020-07-07,1,2997,77,242,575,152.0,오므라이스 유부장국 깐쇼새우 꽃맛살샐러드 채소피클 포기김치 ,472.0,오므라이스,유부장국,깐쇼새우,꽃맛살샐러드,채소피클,포기김치,2526.0
2020-07-08,2,2997,77,251,7,158.0,쌀밥/잡곡밥 대구지리 바베큐함박찹스테이크 건파래볶음 치커리무침 포기김치 ,369.0,쌀밥/잡곡밥,대구지리,바베큐함박찹스테이크,건파래볶음,치커리무침,포기김치,2511.0
2020-07-09,3,2997,99,290,449,159.0,후리가케덮밥 잔치국수 채소튀김 쇠고기우엉볶음 양념고추지무침 깍두기 ,401.0,후리가케덮밥,잔치국수,채소튀김,쇠고기우엉볶음,양념고추지무침,깍두기,2449.0
2020-07-10,4,2997,233,290,0,135.0,쌀밥/잡곡밥 된장찌개 아귀콩나물찜 부들어묵볶음 노각무침 포기김치 ,246.0,쌀밥/잡곡밥,된장찌개,아귀콩나물찜,부들어묵볶음,노각무침,포기김치,2339.0
2020-07-13,0,2997,118,225,632,148.0,쌀밥/잡곡밥 뼈감자탕 쌈추전 오징어땅콩조림 부추생채무침 포기김치 ,489.0,쌀밥/잡곡밥,뼈감자탕,쌈추전,오징어땅콩조림,부추생채무침,포기김치,2506.0
2020-07-14,1,2997,80,224,561,143.0,쌀밥/잡곡밥 김치콩나물국 닭카레볶음 볼어묵고추장볶음 참나물무침 포기김치 ,342.0,쌀밥/잡곡밥,김치콩나물국,닭카레볶음,볼어묵고추장볶음,참나물무침,포기김치,2550.0
2020-07-15,2,2997,80,248,4,183.0,쌀밥/잡곡밥 유부주머니된장국 돈육간장볶음 비빔만두 꼬시래기초무침 갓김치 ,343.0,쌀밥/잡곡밥,유부주머니된장국,돈육간장볶음,비빔만두,꼬시래기초무침,갓김치,2486.0
2020-07-16,3,2997,102,274,411,166.0,쌀밥/잡곡밥 매운계란파국 오리훈제마늘볶음 코다리강정 돈나물오리엔탈무침 포기김치 ,379.0,쌀밥/잡곡밥,매운계란파국,오리훈제마늘볶음,코다리강정,돈나물오리엔탈무침,포기김치,2455.0
2020-07-17,4,2997,249,291,2,148.0,쌀밥/잡곡밥 들깨시래기국 묵은지닭찜 미역줄기볶음 얼갈이된장무침 포기김치 ,237.0,쌀밥/잡곡밥,들깨시래기국,묵은지닭찜,미역줄기볶음,얼갈이된장무침,포기김치,2309.0
2020-07-20,0,2997,157,220,518,140.0,채소볶음밥 고기짬뽕국 해물누룽지 군만두 짜사이볶음 포기김치 ,481.0,채소볶음밥,고기짬뽕국,해물누룽지,군만두,짜사이볶음,포기김치,2480.0
2020-07-21,1,2997,138,222,519,129.0,흑미밥 부대찌개 생선까스 감자채파프리카볶음 고춧잎무침 깍두기 ,467.0,흑미밥,부대찌개,생선까스,감자채파프리카볶음,고춧잎무침,깍두기,2508.0
2020-07-22,2,2997,165,250,9,149.0,유부초밥 우동국물 열무비빔국수 소떡소떡 가지나물 포기김치 ,414.0,유부초밥,우동국물,열무비빔국수,소떡소떡,가지나물,포기김치,2433.0
2020-07-23,3,2997,156,274,377,134.0,흑미밥 나박물김치 매운사태찜 김계란말이 청경채겉절이 포기김치 ,380.0,흑미밥,나박물김치,매운사태찜,김계란말이,청경채겉절이,포기김치,2433.0
2020-07-24,4,2997,344,281,0,115.0,흑미밥 만둣국 갈치무조림 감자전 상추무침 포기김치 ,237.0,흑미밥,만둣국,갈치무조림,감자전,상추무침,포기김치,2257.0
2020-07-27,0,2997,271,182,728,120.0,흑미밥 청국장찌개 섭산적고추장구이 느타리버섯볶음 참나물무침 포기김치 ,552.0,흑미밥,청국장찌개,섭산적고추장구이,느타리버섯볶음,참나물무침,포기김치,2424.0
2020-07-28,1,2997,252,213,565,150.0,우육비빔냉면 추가밥 사골파국 도넛츠/비트채소절임 숙주나물/요구르트 석박지 ,396.0,우육비빔냉면,추가밥,사골파국,도넛츠/비트채소절임,숙주나물/요구르트,석박지,2382.0
2020-07-29,2,2997,256,233,11,150.0,"흑미밥 참치파개장 오징어불고기 이색전(가지,애호박) 생깻잎지 포기김치 ",280.0,흑미밥,참치파개장,오징어불고기,생깻잎지,포기김치,포기김치,2358.0
2020-07-30,3,2997,346,242,395,130.0,타워함박스테이크 크림스프/추가밥 알리오올리오파스타 샐러드 도라지오이초무침 포기김치 ,426.0,타워함박스테이크,크림스프/추가밥,알리오올리오파스타,샐러드,도라지오이초무침,포기김치,2279.0
2020-07-31,4,2997,496,261,0,125.0,흑미밥 짬뽕순두부찌개 꽁치양파조림 취나물볶음 노각무침 포기김치 ,231.0,흑미밥,짬뽕순두부찌개,꽁치양파조림,취나물볶음,노각무침,포기김치,2115.0
2020-08-03,0,2989,494,155,446,115.0,흑미밥 꽃게탕 춘천닭갈비 탕평채 땅콩멸치조림 포기김치 ,440.0,흑미밥,꽃게탕,춘천닭갈비,탕평채,땅콩멸치조림,포기김치,2225.0
2020-08-04,1,2989,464,172,463,115.0,흑미밥 계란파국 고구마치즈돈까스 쫄면채소무침 미역줄기볶음 석박지 ,446.0,흑미밥,계란파국,고구마치즈돈까스,쫄면채소무침,미역줄기볶음,석박지,2238.0
2020-08-05,2,2989,490,182,7,115.0,오리훈제볶음밥 미소장국 샤워크림새우 두부양념조림 부추팽이버섯생채무침 포기김치 ,337.0,오리훈제볶음밥,미소장국,샤워크림새우,두부양념조림,부추팽이버섯생채무침,포기김치,2202.0
2020-08-06,3,2989,482,218,364,109.0,흑미밥 감자만두국 등심찹쌀꿔바로우 코다리무조림 시금치초고추장무침 포기김치 ,373.0,흑미밥,감자만두국,등심찹쌀꿔바로우,코다리무조림,시금치초고추장무침,포기김치,2180.0
2020-08-07,4,2989,605,239,1,142.0,폭탄주먹밥 꼬치어묵국 매운떡볶이 순대찜 모둠튀김(만두 포기김치 ,261.0,폭탄주먹밥,꼬치어묵국,매운떡볶이,순대찜,포기김치,포기김치,2003.0
2020-08-10,0,2989,476,191,548,95.0,카레라이스 우동국물 비빔채소만두 포테이토오븐구이 오이무침 포기김치 ,520.0,카레라이스,우동국물,비빔채소만두,포테이토오븐구이,오이무침,포기김치,2227.0
2020-08-11,1,2989,456,188,465,102.0,흑미밥 아욱국 묵은지닭볶음탕 콘치즈 건파래볶음 포기김치 ,342.0,흑미밥,아욱국,묵은지닭볶음탕,콘치즈,건파래볶음,포기김치,2243.0
2020-08-12,2,2989,449,213,12,111.0,흑미밥 두부된장찌개 돈육고추장불고기 채소쌈 청양해물파전 포기김치 ,337.0,흑미밥,두부된장찌개,돈육고추장불고기,채소쌈,청양해물파전,포기김치,2216.0
2020-08-13,3,2989,504,245,353,112.0,흑미밥 소고기무국 삼치엿장구이 감자햄조림 깻순나물 포기김치 ,270.0,흑미밥,소고기무국,삼치엿장구이,감자햄조림,깻순나물,포기김치,2128.0
2020-08-14,4,2989,644,256,1,116.0,계란볶음밥 숙주고기짬뽕 고추잡채 연유꽃빵튀김 짜사이볶음 포기김치 ,212.0,계란볶음밥,숙주고기짬뽕,고추잡채,연유꽃빵튀김,짜사이볶음,포기김치,1973.0
2020-08-18,1,2989,469,195,534,105.0,쇠고기규동덮밥 미소장국 숯불양념꼬치어묵 오이볶음 영양부추무침 석박지 ,501.0,쇠고기규동덮밥,미소장국,숯불양념꼬치어묵,오이볶음,영양부추무침,석박지,2220.0
2020-08-19,2,2989,420,227,10,126.0,청양멸치주먹밥 유부우동국물 비빔칼국수 새우만두 콩나물무침 포기김치 ,375.0,청양멸치주먹밥,유부우동국물,비빔칼국수,새우만두,콩나물무침,포기김치,2216.0
2020-08-20,3,2989,390,232,477,125.0,흑미밥 오징어무국 치킨까스 연근조림 취나물무침 포기김치 ,433.0,흑미밥,오징어무국,치킨까스,연근조림,취나물무침,포기김치,2242.0
2020-08-21,4,2989,497,249,0,149.0,흑미밥 김치수제비국 갈치조림 녹두빈대떡 브로콜리숙회 포기김치 ,240.0,흑미밥,김치수제비국,갈치조림,녹두빈대떡,브로콜리숙회,포기김치,2094.0
2020-08-24,0,2989,302,185,683,249.0,산채비빔밥 팽이장국 주꾸미볶음 고추튀김 계란후라이 포기김치 ,608.0,산채비빔밥,팽이장국,주꾸미볶음,고추튀김,계란후라이,포기김치,2253.0
2020-08-25,1,2989,219,190,757,285.0,흑미밥 감자고추장찌개 언양식바싹불고기 자반고등어구이 꼬시래기무침 포기김치/요구르트 ,632.0,흑미밥,감자고추장찌개,언양식바싹불고기,자반고등어구이,꼬시래기무침,포기김치/요구르트,2295.0
2020-08-26,2,2989,215,197,2,363.0,흑미밥 냉메밀소바 돈육가지두반장볶음 새우튀김 연두부 포기김치 ,495.0,흑미밥,냉메밀소바,돈육가지두반장볶음,새우튀김,연두부,포기김치,2214.0
2020-08-27,3,2989,205,211,575,316.0,흑미밥 잡채말이어묵국 오리훈제마늘볶음 토마토계란찜 고들빼기무침 포기김치 ,522.0,흑미밥,잡채말이어묵국,오리훈제마늘볶음,토마토계란찜,고들빼기무침,포기김치,2257.0
2020-08-28,4,2989,320,230,0,297.0,흑미밥 콩가루배추국 아쿠아돈까스 밀떡볶이/허니슈스트링감자 생깻잎지  포기김치 ,354.0,흑미밥,콩가루배추국,아쿠아돈까스,밀떡볶이/허니슈스트링감자,생깻잎지,포기김치,2142.0
2020-08-31,0,2989,183,163,648,464.0,흑미밥 김치두부국 제육간장불고기 감자채카레볶음 통고추쌈장무침 포기김치 ,649.0,흑미밥,김치두부국,제육간장불고기,감자채카레볶음,통고추쌈장무침,포기김치,2179.0
2020-09-01,1,3132,73,111,630,527.0,흑미밥 육개장 가자미엿장구이 오꼬노미계란말이 깍둑오이초무침 포기김치 ,497.0,흑미밥,육개장,가자미엿장구이,오꼬노미계란말이,깍둑오이초무침,포기김치,2421.0
2020-09-02,2,3132,78,155,0,522.0,흑미밥 미역국 닭볶음탕 돈채표고버섯볶음 꼬들단무지무침 포기김치/요구르트 ,390.0,흑미밥,미역국,닭볶음탕,돈채표고버섯볶음,꼬들단무지무침,포기김치/요구르트,2377.0
2020-09-03,3,3132,119,195,531,511.0,흑미밥 유부주머니우동국 새우까스 꽈리고추찹쌀무침 비트피클 포기김치 ,445.0,흑미밥,유부주머니우동국,새우까스,꽈리고추찹쌀무침,비트피클,포기김치,2307.0
2020-09-04,4,3132,208,221,3,462.0,흑미밥 부대찌개 꽁치한마리구이 감자양념조림 두부계란전 포기김치 ,341.0,흑미밥,부대찌개,꽁치한마리구이,감자양념조림,두부계란전,포기김치,2241.0
2020-09-07,0,3132,122,163,774,439.0,흑미밥 얼큰감자국 안동찜닭 옥수수맛살전 도토리묵채소무침 포기김치 ,603.0,흑미밥,얼큰감자국,안동찜닭,옥수수맛살전,도토리묵채소무침,포기김치,2408.0
2020-09-08,1,3132,91,173,730,441.0,흑미밥 열무된장국 우불고기 (NeW)깐풍아귀 치커리무침 포기김치 ,478.0,흑미밥,열무된장국,우불고기,치커리무침,포기김치,포기김치,2427.0
2020-09-09,2,3132,102,180,3,424.0,흑미밥 동태매운탕 궁중떡볶이 해초레몬무침 청경채나물 포기김치 ,374.0,흑미밥,동태매운탕,궁중떡볶이,해초레몬무침,청경채나물,포기김치,2426.0
